854	1	22	39	17
855	1	22	39	18
856	1	22	39	19
857	1	22	39	20
858	1	22	39	21
859	1	22	39	22
860	1	22	39	23
861	1	22	39	24
862	1	22	40	16
863	1	22	40	17
864	1	22	40	18
865	1	22	40	19
866	1	22	40	20
867	1	22	40	21
868	1	22	40	22
869	1	22	40	23
870	1	22	40	24
871	1	22	41	16
872	1	22	41	17
873	1	22	41	18
874	1	22	41	19
875	1	22	41	20
876	1	22	41	21
877	1	22	41	22
878	1	22	41	23
879	1	22	41	24
880	1	22	42	16
881	1	22	42	17
882	1	22	42	18
883	1	22	42	19
884	1	22	42	20
885	1	22	42	21
886	1	22	42	22
887	1	22	42	23
888	1	22	42	24
889	1	22	43	17
890	1	22	43	18
891	1	22	43	19
892	1	22	43	20
893	1	22	43	21
894	1	22	43	22
895	1	22	43	23
896	1	22	44	18
897	1	22	44	19
898	1	22	44	20
899	1	22	44	21
900	1	22	44	22
901	1	23	37	18
902	1	23	37	19
903	1	23	37	20
904	1	23	37	21
905	1	23	37	22
906	1	23	38	17
907	1	23	38	18
908	1	23	38	19
909	1	23	38	20
910	1	23	38	21
911	1	23	38	22
912	1	23	38	23
913	1	23	39	17
914	1	23	39	18
